f1,f2,f3,f4,f5,label
0.8377983438341058,0.9230895828421236,0.8455772847344656,0.334603992299043,0.6865917931807902,1
0.5462902211684043,0.7126203109238042,0.3119117226776139,0.1807235587688843,0.98233503471033,1
0.5959836630032668,0.2166943419434419,0.0089026824987218,0.9333329347613282,0.0121365620405691,0
0.6051355824577132,0.5849967879229698,0.5466705114507046,0.8307160156508993,0.187030846793222,1
0.2413245617334146,0.109587987284583,0.7736995566100132,0.7416190912302397,0.08149986887196,1
0.2712680548243259,0.2082387922033802,0.2685052370882189,0.4675449040565816,0.0752456950786244,0
0.5928194414094151,0.7773187393516405,0.607838798703404,0.5415789339274502,0.6881912611340689,1
0.3002416679099633,0.9630169450725298,0.098096023050284,0.1307182966603897,0.5185486521609657,0
0.4555664352803957,0.7306718742866402,0.1058632683210956,0.2499783655933434,0.9233888742592228,0
0.1293109623943988,0.3429754468068744,0.4899489313255085,0.9840314119843316,0.0382969358227262,0
0.6754822829227164,0.821540125599136,0.9523168795334735,0.0776284825247923,0.0542598202362099,1
0.2174646347342506,0.2074622566366725,0.3146261579125687,0.5817918038691049,0.0895574491664297,0
0.3273819685302486,0.1351607729604714,0.4553981291856586,0.3224311157586692,0.3248381780869134,0
0.4250391234394253,0.7878614159690823,0.1740365739828641,0.7763605752715258,0.8013934987513204,0
0.1501943267344,0.4185093329923747,0.3437306509624329,0.6434097728990406,0.2247913111369402,0
0.9585846460395278,0.866986360559808,0.4007162214551645,0.8099150247193337,0.2955731876978474,1
0.6906790900277588,0.9267489944130278,0.439295845252024,0.2986838392332576,0.8662133370436101,1
0.5175504118903469,0.1589884246405811,0.7803378094272471,0.2525880061921026,0.8439329361169352,1
0.2325176145256784,0.0706353500263777,0.706842634114891,0.5873934218329718,0.216065720793013,0
0.493903558564696,0.2810359807299072,0.592335978444578,0.6958908575546795,0.8304179629018968,0
0.9380512757710396,0.3630842026466122,0.1920840057889294,0.7928582555779297,0.5108358105925148,0
0.2568988367514307,0.3054502904833072,0.6792879366134271,0.8455367729689334,0.1797971244196616,0
0.1532172437376219,0.8472412167244228,0.3608912827633367,0.7095357006659311,0.9081184366374452,0
0.2595489355493368,0.5340527012136161,0.3807964964783338,0.4516118918443988,0.8365513898591714,1
0.384694164752254,0.4012696121538931,0.3518460167689031,0.8272516758838497,0.8339894736468703,0
0.5638430056196599,0.7840372305106645,0.1056372363815122,0.5341473679115145,0.4864538792463362,1
0.8678331721778956,0.5427787721727382,0.5293918054058961,0.6753623201468006,0.496023234610326,1
0.6619474625018018,0.7621408861513507,0.4574985702155939,0.6493041680643454,0.524828403645062,1
0.1222916108475765,0.9066785390591068,0.8749695304930338,0.6186634390636017,0.0834776655058099,1
0.1264268254165358,0.2885291443791785,0.9189341325244244,0.1922148248040756,0.7324816602564279,1
0.404632786155134,0.0172087766653268,0.1277807251992843,0.2572254948185742,0.0626747685096209,0
0.3953793681406495,0.4772377150384437,0.9026619877024298,0.3410566289087631,0.4229351147356883,1
0.8313322357327704,0.256540781926209,0.6527752443848758,0.1163011775802995,0.9259855995771076,1
0.0544615053942884,0.317161008139614,0.4216000938043478,0.4885641667505397,0.0197903530093064,0
0.972342732326104,0.452262901574753,0.9946178515286138,0.9859339803044448,0.0659732745955171,1
0.9027132997503836,0.7456015156755534,0.651883025506654,0.3917798411225696,0.4484317180205546,1
0.1150660986699535,0.6278258359299952,0.2116041407239217,0.0425309813120244,0.6325325667603074,0
0.1819526977658304,0.6880572083480442,0.3974483886971638,0.9012908686551754,0.3601052734819371,0
0.7023401021057059,0.8806144550356684,0.6472034738971473,0.965702604799366,0.0617234971310064,1
0.8783286172124478,0.1484205455214113,0.108940090900598,0.0041151682223448,0.7792359534223574,0
0.8082986128538716,0.2840478530037934,0.3694572858952168,0.9858513933593984,0.6292996639622424,0
0.0683924825099842,0.1070257595174002,0.4136218138245667,0.5091058861844774,0.3318116016302287,0
0.951323347670012,0.7653703742111022,0.3166131717389326,0.354014476034998,0.7731544565960089,1
0.9303607894236176,0.0393640828696169,0.3028636203750023,0.6195627104864316,0.4788542733163289,0
0.709661810249847,0.7392241765981569,0.8219466011152661,0.37031741246019,0.3343157874890442,1
0.2567830534874146,0.3044900702153311,0.6190175641576307,0.9924946800035666,0.5450863007864638,0
0.6961903662447524,0.4547523966138007,0.3700863156964009,0.2991517630889612,0.8018872450011325,1
0.9571278306275708,0.290588655360798,0.1575853312829565,0.6303822394447134,0.940025587795691,0
0.4910317649753203,0.0660408766812296,0.6652198576765291,0.7512269928652271,0.8273917734644772,1
0.7901452497874858,0.7879931238762307,0.3678256187433545,0.2304262154011729,0.8340455974768917,1
0.5524209217430073,0.9114730633381786,0.4702175818722743,0.9460471856978117,0.1594034540574511,1
0.766873026507599,0.6889970540675586,0.8882795243696927,0.6657416755980385,0.1116390037477619,1
0.9207684053877084,0.0692952685075012,0.3150531841534081,0.1487999504978306,0.957763579722732,0
0.894559006896333,0.2287148537213736,0.1625081172383663,0.2769786745975584,0.5241956048806506,0
0.3041138803032939,0.9904615871527314,0.4268861335164398,0.9667699673855058,0.6728066319780927,0
0.5524247228122106,0.939800042474026,0.2911983734913798,0.1189660498768164,0.5113781681337968,1
0.62177181876357,0.5341572267183575,0.5556823336534445,0.7414104125582246,0.4053329422283511,1
0.8600759433974011,0.4745866231220177,0.2050000316121513,0.6942845191755697,0.9864113468466168,0
0.6358529823461272,0.4839163333419026,0.3418635204978558,0.6967968838354583,0.063590688830727,0
0.1321881098509686,0.8536055407208831,0.1117132211224304,0.4470589858795384,0.6924987153242241,0
0.5311230029341514,0.7608924512301485,0.819879515372652,0.8007157037646033,0.5772894729930264,1
0.2745555546584701,0.3241288620678545,0.9662262053695684,0.8722333310350286,0.0475802216326128,1
0.7587097367162545,0.694064229734628,0.3397082502588068,0.0775243371450055,0.2945527689506237,0
0.6814518332267073,0.1367765669897326,0.2006072947793243,0.1116971523667949,0.7386779947790549,0
0.6657156192631405,0.7598555148310094,0.0991796795473154,0.0479508500261787,0.9059888054288774,1
0.0338112519251874,0.6986651872706527,0.9191017464095828,0.4180578896903,0.9952771776004732,1
0.90046973995763,0.792623855980281,0.5567533331945607,0.90099005124997,0.8243829483384751,1
0.1344416664124217,0.597991940533439,0.4481800046358966,0.7783673298678939,0.5266244703001316,0
0.436493390479582,0.8346620945767685,0.3761049908396385,0.0570128421491963,0.2647094663133147,1
0.0207043772414597,0.4626147113376841,0.5907281682746572,0.9271335035555852,0.150378561341721,0
0.1161136072486523,0.2969278901510462,0.7420843149101448,0.965867391279918,0.4763381186890018,0
0.1062387459567666,0.3610202027154259,0.9891369444997812,0.6439752354852349,0.1602090821571142,0
0.7183320962341272,0.3420505406561419,0.3200686731972886,0.4751569254809883,0.9381872370197274,0
0.4638237138955083,0.3394160289424179,0.0146304030860213,0.7835983720436425,0.3074090367855634,0
0.077264521671612,0.0072736323021921,0.7274471657065585,0.1032659063297385,0.1585157006289934,0
0.7925316054637567,0.1523597097336192,0.5153356862328389,0.4103242962769883,0.206200149756917,0
0.607812831318241,0.8792880457100823,0.660039117326209,0.2650190483570243,0.600000519926745,1
0.903919717111485,0.5875433799773931,0.7099085098692433,0.359466689500447,0.7866779505060018,1
0.6838450355739759,0.5034477944591074,0.2461422519607308,0.7534308697076719,0.2813178014714278,0
0.0802681339269715,0.3311803055774988,0.991875340208462,0.492049964049113,0.9546711972911528,0
0.5448973419956262,0.4453839923068674,0.0711975484981813,0.1120337204333774,0.8055030288554238,0
0.8233705627912429,0.2440752005453053,0.8304425032054545,0.1394936879553059,0.2148022999310448,1
0.3123255984200245,0.0230271050843284,0.1580869719273888,0.6442695508287739,0.6481175017277837,0
0.8485837927858775,0.5462145428183058,0.7056403727243991,0.5726060296897653,0.841255590148314,1
0.7029593681424114,0.4735302613334267,0.9097798976930312,0.3725353862199853,0.6767746793217221,1
0.7166817968147843,0.9457118654698958,0.0030787828477104,0.5874511765104601,0.5260156647647941,1
0.2314470630345908,0.7182778987310557,0.3632828925530447,0.1402775154181812,0.7401757649039409,0
0.1492776685089074,0.4205476442022478,0.3341307450462806,0.0116251030392363,0.85068462109158,0
0.2712620687442125,0.143332327821634,0.6266384644960195,0.5432999309893745,0.0742253168173509,0
0.1677532937558623,0.2426589062989481,0.5582412699714745,0.3180312679554713,0.0968076077326153,0
0.7551053817579679,0.9968591228699014,0.9303302243092442,0.574146922898285,0.6436970806109228,1
0.571437198355393,0.1012218058600349,0.2557303616688063,0.3907749274115464,0.7780201901441359,0
0.9962827470889416,0.2818930561851738,0.5736916177054098,0.0949234222133336,0.8834263938956572,1
0.9911159863436014,0.2805492757806167,0.9024091533389056,0.3156718280511114,0.0354560160427901,1
0.7665258794671621,0.0486046444956154,0.1551401797821257,0.5430971890163888,0.8596474032645711,0
0.7085463236811345,0.7868713802075791,0.2397642656826217,0.6942277359184199,0.8971607240562006,1
0.5655294653930495,0.0974145939423806,0.9653677886754553,0.8845436284088714,0.2904684588119113,1
0.7485281390219497,0.3362176386094643,0.7947100926932027,0.5562852879955369,0.7896600980674954,1
0.0101975004943253,0.1256529755231067,0.6705112543969781,0.789440937995507,0.1117324585326973,0
0.0275205249658163,0.0191336772053275,0.453824290615711,0.0895240842955383,0.0233203175762094,0
0.9212467155145896,0.2158217793531771,0.3266160848257315,0.47048888444309,0.8254652229812484,1
0.1823102873795189,0.0859934599925392,0.2558831457682022,0.1369533798980017,0.7275630356595614,0
0.9353425087162844,0.0950638093831144,0.7027659882385261,0.4087733725540159,0.5116250087434432,1
0.1378878111225143,0.0409266532770334,0.5574196269957133,0.9922534636698254,0.4877197611789842,0
0.362191853425299,0.9461406171174238,0.1936199775521904,0.4477133697467806,0.5283975543645122,0
0.2862823469777829,0.8340156011764785,0.8529533876319783,0.0633801654904596,0.1141417694622406,0
0.4097406374856314,0.8256368172119326,0.236985135840577,0.992211635169795,0.7759315034696942,0
0.978856615594308,0.2328480809932632,0.9995147352243966,0.5588231649199346,0.4106421755003666,1
0.2892141264124493,0.5007414222322377,0.2850692891734623,0.7615650464601315,0.6723432959859256,0
0.8529808209023263,0.7377844498556636,0.1651706612451408,0.9110279443129566,0.312944369955882,0
0.7997362466547171,0.2455060331530982,0.0804858513491043,0.1600265480748486,0.4534834044983725,0
0.8848713112186095,0.3819319879251974,0.7590121256110758,0.5848242429898998,0.2908874731791422,1
0.1866970095955276,0.8762341700898337,0.3558077135196066,0.1222849720376311,0.5476572796169694,0
0.4963279130278741,0.0462159674881673,0.9266444696598723,0.2089153966601237,0.0631566046814741,1
0.6445850622576098,0.0744207634235663,0.9022251707220568,0.2924198026495523,0.8263725611416795,1
0.9118962254342504,0.9589704173911918,0.5873201254389682,0.4120494715394485,0.1386912587841832,1
0.5114947157605083,0.5705326890978485,0.9031424117255932,0.2514229324956918,0.3400408859486983,1
0.9085249248830132,0.2635886915011225,0.9596072510611752,0.7045571660511143,0.7268209378779804,1
0.2673383294908558,0.5344569643228264,0.916916898744454,0.7232502833825164,0.6241846745304511,1
0.4314259040562289,0.4608189341660339,0.7661136531761689,0.5532349074719851,0.93307524195559,1
0.7170740825409256,0.8405409161374606,0.4946793852359039,0.6015959297695924,0.0460721072448123,1
0.8542320237985391,0.2014908158468735,0.2792990229666147,0.3985852386181469,0.1989750987057691,0
0.3579664771163475,0.2687884155870965,0.1552200575064281,0.7451966637622868,0.3669533846682938,0
0.2300544014272059,0.8629046535699083,0.8368918679187525,0.7003414143687794,0.3751754315684954,1
0.6486915146055877,0.7147231947571443,0.6709118935261453,0.5475475418415854,0.0054062961258559,1
0.4726485384314349,0.8063061347530313,0.9559306368035402,0.8884030355369869,0.3060653092303473,1
0.146333421483044,0.0822119486556747,0.8796717181053109,0.8500977338884402,0.7733088967086855,0
0.502239412352641,0.0620270117912985,0.5087724887194234,0.667336072888793,0.3963494138664852,0
0.5204791765993464,0.4669234706861641,0.6026592965466901,0.4154927105630479,0.4887935182215611,0
0.1988237094631394,0.6118188131268332,0.0920227174057919,0.410349993589472,0.6878455565915327,0
0.7654387563184551,0.7317673057622217,0.4988471880466523,0.0702382538849691,0.9276632172899192,1
0.0382008021966089,0.9915511491980192,0.1947548123506542,0.5913619511217638,0.8830944156251748,0
0.8225957150630104,0.7190361009658564,0.2670691110554003,0.2747020967259289,0.6420934924042994,1
0.8701529425392318,0.7885726296620866,0.4371144235703019,0.6530461052378852,0.3779005300698589,1
0.3961152776709887,0.3417134878614712,0.049545043917928,0.7878979635866015,0.1299473889397091,0
0.7063807245602326,0.3264990175631007,0.2070526190018976,0.173496658925267,0.9455546445535272,0
0.7980445218983685,0.3382790596034,0.6935193550421769,0.5548889666884211,0.392476295022627,0
0.2398347535793017,0.3576115096261217,0.0089286383050536,0.6813425437648837,0.1868019151193783,0
0.5152650287037001,0.586851296723089,0.480205773198096,0.9864738250512964,0.8118867219777962,1
0.997166159276636,0.3505759329669442,0.2800601614809046,0.8169225542027279,0.2311689511022796,0
0.225014304731222,0.499342179167945,0.8865588684944378,0.2073457615913871,0.9149486940598568,1
0.7662618531456517,0.7601673400829937,0.4358040556995897,0.2395022526955827,0.2551152378515026,1
0.7977377545604342,0.6267934495792591,0.3655341784684177,0.120687709157378,0.2499792197255594,0
0.9809767297763062,0.2908346592134384,0.4619527112457671,0.792796113780971,0.7444834027301893,1
0.1294743656168436,0.93014900128692,0.985206706049582,0.1388157791677233,0.2344912154081245,1
0.1725660937869717,0.1740435046384131,0.1823162714941113,0.8208882194778281,0.4760320808534568,0
0.8507710943510502,0.0632540072484534,0.0900464453543771,0.9735062840254908,0.2491177761606005,0
0.0438759533216749,0.1085671116666421,0.8748101843560473,0.8274146153234784,0.0834682988610477,1
0.107213912741237,0.1636975069322759,0.7936964420652671,0.8253033756589665,0.4155359517251304,1
0.7063742273099459,0.4599553579104238,0.8442459754053496,0.5703063981056871,0.6524399347101129,1
0.5417747300377349,0.417197588956854,0.8646711501821154,0.5451421412996211,0.4866109026218927,1
0.7423868368209322,0.6051526324109373,0.9347515902127616,0.064640372431016,0.5835887031105219,1
0.3045393806738825,0.362934643492708,0.8154498147581672,0.8012232202496414,0.369796082608739,1
0.4110709422582829,0.9495997482639468,0.2069868654074135,0.3434822788034151,0.0122108249070527,0
0.2916155831484183,0.5100418195626077,0.5743975103054648,0.470183445261406,0.2517758660353701,0
0.098763664492291,0.5160689683569092,0.3487366847283558,0.9847274412078229,0.6766226360558268,0
0.2472115007289842,0.4355392247358103,0.2249958127535626,0.435752390276872,0.3434906568600998,0
0.9679598497259876,0.3166194279865866,0.3512301966841353,0.9346018288511788,0.0810287358261034,0
0.2963004681136226,0.8617301956241159,0.5120611763312739,0.3517317514758249,0.3076851627336139,0
0.9280833874209542,0.05138272507188,0.9027040265626926,0.3222173269016001,0.5231011785496954,1
0.1675904848598673,0.5434089604504836,0.6739202388280726,0.8453620238781204,0.5319107139280768,1
0.5180672901258776,0.0767492709035105,0.533887761421886,0.8142381774799162,0.4369062997375573,1
0.87342585212704,0.6746539257237165,0.5184554543049175,0.997510534902026,0.5567114561162436,1
0.8998329966159151,0.8137649452237867,0.5717747739741924,0.5913152788976436,0.0381585377690447,1
0.602331174693189,0.2745443924581321,0.272195491243038,0.6437075521560729,0.6232293400020847,0
0.657673126019831,0.8526284865124731,0.3930312715216787,0.3352296163213082,0.9522512723482214,1
0.058030005912668,0.8711353227831121,0.7954025582248928,0.2853907754634289,0.6239890186747891,1
0.5575376048101044,0.3560634582186317,0.2397006336596832,0.3238689849252579,0.5816931524787832,0
0.6105863816501123,0.4418506734807224,0.1671429722186983,0.8596055630411132,0.7940541716487746,0
0.885129938544757,0.1547968575112838,0.5169278652914644,0.6977609520968863,0.1429790632299905,1
0.2270201829492281,0.8293412320887334,0.377960764143551,0.7401028529067335,0.1714664536758272,0
0.9318312623231192,0.613956203114415,0.7512696903981086,0.1244487944372576,0.7451698295615294,1
0.221263840465358,0.0956121342124319,0.3804511494283525,0.7515018047093878,0.1194705484237719,0
0.3685467007736644,0.3910160594735444,0.9182950702821072,0.8822172455666607,0.4826404578195775,1
0.718300608315793,0.7959438235818287,0.6992027838389794,0.7827758136828642,0.81422239007202,1
0.8228183112604184,0.3902235576511886,0.1963746471126584,0.7761367943492804,0.1457893815416029,1
0.6093508743378351,0.4228054384423262,0.2629676269849018,0.0919056334246373,0.5222524822787299,0
0.8485015382807187,0.5230541675110768,0.0355118371417144,0.2630982905339847,0.881182421587087,0
0.5192168300543846,0.34580313488208,0.8585337222947693,0.9624056744305168,0.2762442474233076,1
0.5562844640457378,0.1304435341502912,0.065579753940676,0.1597494760194852,0.6765530564456284,0
0.34878119338762,0.637286406138675,0.3171281062479204,0.9365676229934652,0.506455605193532,0
0.9870146604457662,0.646985490863812,0.7301273371742006,0.3714792402631376,0.5303986110332264,1
0.2014048498312873,0.2047430891293404,0.4286410854138214,0.6380546755446347,0.5818196332693846,0
0.0075849620182487,0.3895130446510776,0.9718282123796358,0.0768736229868519,0.9966407266153288,0
0.3201526338202372,0.5994990866943729,0.8990148793076632,0.0926703317154951,0.5402253767486757,1
0.0089312256098553,0.3279979493567421,0.9189847090464984,0.8265933958631421,0.6403576346425512,1
0.6122318380919942,0.8082584189250402,0.7354915378912855,0.4619071121482379,0.6818504394473659,1
0.7871546766549541,0.6647805199537958,0.3845316137000611,0.0038781167707965,0.2787416641723235,1
0.3826511694568997,0.5919943362488438,0.7511841994721216,0.8498720533260298,0.3700910331781893,1
0.8216239025855822,0.7631947774608259,0.2369740250591601,0.1425860100859566,0.5757117656267308,1
0.0108985434114351,0.118916857780551,0.0766038357980468,0.0517151035499505,0.1867283393308467,0
0.4357198967928353,0.4092606655445163,0.1928511168069361,0.7255737935518887,0.4521278469264806,0
0.3190125886363761,0.9410017816477214,0.94175061044549,0.7504312502467984,0.8309329276440544,1
0.948442073121479,0.8057904665162146,0.4348283552732171,0.1048540386217028,0.4393599978786087,1
0.3585945916668379,0.8080277564042861,0.683533712105422,0.7798493533464671,0.1527895909002766,1
0.1362934904847587,0.0042659743522278,0.4121682885554,0.3929352901308127,0.1046467564400526,0
0.9679013010420704,0.3861093407629007,0.803681835720207,0.5295477879039577,0.769053651197338,1
0.3392984090677833,0.7786693350835524,0.7101343815052577,0.4732385615551456,0.6625329892014035,0
0.4866571002667136,0.9492200541917524,0.28264510234678,0.0072268228105647,0.7881006696112679,1
0.4202865636992228,0.754601509824195,0.8387164932380387,0.1657797849998541,0.3243902355871327,1
0.579620469815195,0.3163486391461813,0.1834946909990688,0.4631330668760828,0.629457891624805,0
0.7071891622745335,0.951640780837314,0.561691050447305,0.9322213335439123,0.8013425609361645,1
0.2255111301422439,0.7193744976145655,0.4174131204739825,0.8778826339047641,0.1140844886219135,1
0.6070982422583934,0.8260524411247832,0.5514573595867167,0.7580768768139002,0.7636574613503171,1
0.125927911766119,0.1424631094223361,0.787030871187487,0.0681299178268548,0.2702808821089094,0
0.4647809442296414,0.5150843280249097,0.944259202304224,0.7839497712823814,0.9691088585404652,1
0.3762617410435016,0.9834346633205262,0.3898558878838409,0.1309836364646315,0.1116156088979231,0
0.7088512529191541,0.0095074761523287,0.7405329755159481,0.0689051738633186,0.6501675653456774,1
0.259733631261462,0.0468706529121543,0.1830946173528923,0.7477828897174053,0.13963025368113,0
0.231841393646331,0.6332237087120061,0.0687364332506269,0.2381251358046677,0.3035692825500495,0
0.1122139052578553,0.6161976952797584,0.3145343837023746,0.4884526034354944,0.6772649210195668,0
0.612216154767456,0.2027009159154725,0.3586001474889774,0.6032366258573726,0.3552240315830965,0
0.4205212634509555,0.668207083332155,0.1338347775689085,0.2310390177675475,0.6202209953133233,0
0.5810654322636677,0.7205957152359688,0.0266983575821615,0.7958345496192694,0.639194125760409,0
0.2985086476586207,0.1566630526324044,0.1175997238828496,0.4335707254821093,0.2844806051262379,0
0.6520101334771995,0.4126696876150898,0.4377783656514403,0.4668114988426294,0.3620880456530205,1
0.1746619650682572,0.0027578668221406,0.568668181282815,0.8970201315558448,0.2468362516006815,0
0.7990703251964573,0.9531806583533208,0.8583960478992577,0.3269854688664103,0.5300473982979578,1
0.4986279746243396,0.0232368280819136,0.8935104728415285,0.6534409643486054,0.9008156799264734,1
0.1300193802480599,0.0882770861418855,0.4553081153030399,0.2517745539264312,0.7779784336844486,0
0.4451583537179934,0.3424055940109342,0.764408319392026,0.6669233288521924,0.3531164121092661,1
0.2267909948808817,0.6656411269255748,0.2343388883628369,0.1666116073994985,0.081159232462205,0
0.6834279126482226,0.2205754608268325,0.423231951291606,0.7604665586080087,0.7435735928953753,0
0.106663600510787,0.8185172069430642,0.1145855456197847,0.3006494854314002,0.6661242183573058,0
0.3127525609513116,0.5113754812468781,0.8011303155098172,0.4606627412332804,0.8692201627705343,1
0.387652011073117,0.9525373740986456,0.1387915041325782,0.1708033771918983,0.3131865819845838,0
0.5726434259152918,0.5347772314388809,0.5144475784478196,0.147028930230281,0.0827580682153511,0
0.5407022856496576,0.500341604269315,0.1484249997903912,0.936145058450758,0.1712916927344542,0
0.3591492279920298,0.9314139410919848,0.1515959756073779,0.5659042401624182,0.2534190183357915,0
0.5094494046362698,0.4153428875946818,0.6891008262109576,0.4281926534787179,0.4870613499421125,0
0.6889527600083722,0.5248687005271091,0.5248447644774286,0.653725173830698,0.4698108548048747,1
0.8990676196240134,0.4451426725708427,0.5033993846074468,0.6295809499839594,0.8014142279227155,1
0.6119511663388074,0.0157092138248545,0.8119656179482184,0.9405938611073296,0.3841674552423506,1
0.1255224008016987,0.3769158475885612,0.3091030774812016,0.8162432439605852,0.903722022532868,0
0.6678307657704504,0.5897323397397405,0.9642664460858956,0.3808591135459809,0.8305026955839625,1
0.7323105875648498,0.3193733987434097,0.105566093175539,0.9420964080970528,0.3082710207272571,0
0.2127000785404676,0.5130357495269887,0.3029659823019401,0.6539285184765866,0.034073106138868,0
0.1840319448740774,0.446532599130359,0.0462756521419656,0.6029321593350412,0.1980550778939571,0
0.5993462786024155,0.992130482609098,0.4388558641232384,0.7679464734124117,0.6716282361435173,1
0.7057830927225407,0.1026608190853842,0.1366531530931308,0.623194087393611,0.1235052408939828,0
0.4915707274710741,0.9613115464245864,0.0620362894504222,0.0593429567461269,0.0501408139876226,0
0.8881597827899881,0.1598503043791763,0.3264676268988998,0.961079784342017,0.7190196138983754,0
0.2939165749232822,0.8993940130582333,0.7259087939338507,0.4424816669242282,0.754797756180497,1
0.7574536895706975,0.1110613823968752,0.8930157953578025,0.0538689610459877,0.7286066486703247,1
0.6656134154891084,0.0990642029500119,0.8032426150319011,0.9734111272923296,0.5020106323331712,1
0.7022513538911411,0.993388132752262,0.8903876684110463,0.5162061687395929,0.6989249694733848,1
